COND;GAME-TIMESTAMP;PICTURE-TIMESTAMP;IADS-ID;IAPS-ID;ANGER;CONTEMPT;DISGUST;FEAR;HAPPINESS;NEUTRAL;SADNESS;SURPRISE
freud;1555654676.732714;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.476;0.524;0.0
freud;1555654677.763773;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.693;0.307;0.0
freud;1555654678.795832;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.836;0.164;0.0
freud;1555654679.8258908;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.827;0.173;0.0
freud;1555654680.8579497;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.873;0.127;0.0
freud;1555654681.8880086;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.968;0.031;0.0
freud;1555654682.9190676;nan;nan;nan;0.0;0.0;0.0;0.0;0.001;0.938;0.061;0.0
freud;1555654683.9511268;nan;nan;nan;0.0;0.001;0.0;0.0;0.019;0.965;0.015;0.0
freud;1555654684.9811857;nan;nan;nan;0.0;0.008;0.0;0.0;0.007;0.972;0.012;0.0
freud;1555654686.0102446;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.947;0.053;0.0
freud;1555654687.0413036;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.945;0.055;0.0
freud;1555654688.0693622;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.979;0.021;0.0
freud;1555654689.0994213;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.361;0.639;0.0
freud;1555654690.1324801;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.856;0.143;0.0
freud;1555654691.1635392;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.842;0.157;0.0
freud;1555654692.1955984;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.928;0.072;0.0
freud;1555654693.2266574;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.935;0.065;0.0
freud;1555654694.2587163;nan;nan;nan;0.0;0.0;0.0;0.0;0.001;0.969;0.029;0.0
freud;1555654695.2887752;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.963;0.036;0.0
freud;1555654696.318834;nan;nan;nan;0.0;0.0;0.0;0.0;0.001;0.951;0.047;0.0
freud;1555654697.3508933;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.823;0.177;0.0
freud;1555654698.378952;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.949;0.051;0.0
freud;1555654699.4080107;nan;nan;nan;0.0;0.001;0.0;0.0;0.0;0.967;0.031;0.0
freud;1555654700.44207;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.488;0.511;0.0
freud;1555654701.472129;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.291;0.709;0.0
freud;1555654702.5021877;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.622;0.378;0.0
freud;1555654703.5332468;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.925;0.074;0.0
freud;1555654704.5643058;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.921;0.079;0.0
freud;1555654705.5973647;nan;nan;nan;0.001;0.079;0.0;0.0;0.001;0.749;0.169;0.0
freud;1555654706.631424;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.894;0.105;0.0
freud;1555654707.665483;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.964;0.036;0.0
freud;1555654708.698542;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.739;0.261;0.0
freud;1555654709.7326014;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.887;0.112;0.0
freud;1555654710.7646606;nan;nan;nan;0.001;0.0;0.0;0.0;0.0;0.708;0.291;0.0
freud;1555654711.7997196;nan;nan;nan;0.0;0.0;0.0;0.0;0.001;0.676;0.323;0.0
freud;1555654712.838779;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.604;0.395;0.0
freud;1555654713.8738382;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.459;0.541;0.0
freud;1555654714.9078972;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.44;0.56;0.0
freud;1555654715.9429564;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.441;0.559;0.0
freud;1555654716.9740155;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.606;0.394;0.0
freud;1555654718.0030744;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.725;0.275;0.0
freud;1555654719.0331333;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.762;0.238;0.0
freud;1555654720.0631924;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.776;0.223;0.0
freud;1555654721.0942512;nan;nan;nan;0.007;0.001;0.001;0.0;0.0;0.786;0.205;0.0
freud;1555654722.1283102;nan;nan;nan;0.011;0.003;0.0;0.0;0.0;0.918;0.068;0.0
freud;1555654723.1613693;nan;nan;nan;0.017;0.001;0.001;0.0;0.0;0.888;0.093;0.0
freud;1555654724.1924284;nan;nan;nan;0.006;0.004;0.0;0.0;0.0;0.882;0.107;0.0
freud;1555654725.2254877;nan;nan;nan;0.006;0.001;0.0;0.0;0.0;0.954;0.038;0.0
freud;1555654726.2575464;nan;nan;nan;0.005;0.001;0.0;0.0;0.0;0.932;0.062;0.0
freud;1555654727.2906055;nan;nan;nan;0.001;0.001;0.0;0.0;0.005;0.983;0.011;0.0
freud;1555654728.3216646;nan;nan;nan;0.001;0.001;0.0;0.0;0.0;0.972;0.026;0.0
freud;1555654729.3537238;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.793;0.207;0.0
freud;1555654730.3877828;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.618;0.382;0.0
freud;1555654731.4218419;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.777;0.223;0.0
freud;1555654732.451901;nan;nan;nan;0.002;0.016;0.0;0.0;0.001;0.841;0.14;0.0
freud;1555654733.4819596;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.874;0.126;0.0
freud;1555654734.5140188;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.66;0.34;0.0
freud;1555654735.5460777;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.994;0.006;0.0
freud;1555654736.579137;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.983;0.017;0.0
freud;1555654737.6121962;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.989;0.011;0.0
freud;1555654738.644255;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.976;0.024;0.0
freud;1555654739.677314;nan;nan;nan;0.0;0.001;0.0;0.0;0.002;0.967;0.03;0.0
freud;1555654740.7073731;nan;nan;nan;0.0;0.001;0.0;0.0;0.0;0.899;0.1;0.0
freud;1555654741.740432;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.925;0.075;0.0
freud;1555654742.769491;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.874;0.125;0.0
freud;1555654743.7985497;nan;nan;nan;0.0;0.0;0.0;0.0;0.001;0.978;0.021;0.0
freud;1555654744.8296087;nan;nan;nan;0.0;0.0;0.0;0.0;0.001;0.995;0.004;0.0
freud;1555654745.8576677;nan;nan;nan;0.0;0.001;0.0;0.0;0.072;0.927;0.0;0.0
freud;1555654746.8857265;nan;nan;nan;0.0;0.0;0.0;0.0;0.005;0.993;0.002;0.0
freud;1555654747.9117851;nan;nan;nan;0.0;0.0;0.0;0.0;0.001;0.993;0.005;0.0
freud;1555654748.938844;nan;nan;nan;0.0;0.0;0.0;0.0;0.001;0.993;0.005;0.0
freud;1555654749.9649024;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.991;0.008;0.0
freud;1555654750.990961;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.968;0.032;0.0
freud;1555654752.01802;nan;nan;nan;0.0;0.0;0.0;0.0;0.002;0.986;0.012;0.0
freud;1555654753.0440786;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.987;0.012;0.0
freud;1555654754.0701373;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.947;0.052;0.0
freud;1555654755.0961962;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.979;0.021;0.0
freud;1555654756.1232548;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.985;0.015;0.0
freud;1555654757.1503134;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.948;0.051;0.0
freud;1555654758.1773722;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.971;0.029;0.0
freud;1555654759.204431;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.96;0.04;0.0
freud;1555654760.2324898;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.974;0.026;0.0
freud;1555654761.2595484;nan;nan;nan;0.0;0.0;0.0;0.0;0.001;0.938;0.061;0.0
freud;1555654762.2876072;nan;nan;nan;0.0;0.0;0.0;0.0;0.016;0.966;0.017;0.0
freud;1555654763.314666;nan;nan;nan;0.0;0.0;0.0;0.0;0.001;0.949;0.05;0.0
freud;1555654764.3417246;nan;nan;nan;0.0;0.0;0.0;0.0;0.022;0.952;0.026;0.0
freud;1555654765.3687837;nan;nan;nan;0.0;0.0;0.0;0.0;0.014;0.962;0.023;0.0
freud;1555654766.3958423;nan;nan;nan;0.0;0.0;0.0;0.0;0.054;0.919;0.027;0.0
freud;1555654767.423901;nan;nan;nan;0.0;0.0;0.0;0.0;0.054;0.909;0.036;0.0
freud;1555654768.45096;nan;nan;nan;0.0;0.0;0.0;0.0;0.046;0.932;0.022;0.0
freud;1555654769.4780185;nan;nan;nan;0.0;0.0;0.0;0.0;0.002;0.894;0.103;0.0
freud;1555654770.5060775;nan;nan;nan;0.0;0.0;0.0;0.0;0.001;0.943;0.055;0.0
freud;1555654771.5331361;nan;nan;nan;0.0;0.001;0.0;0.0;0.0;0.696;0.303;0.0
freud;1555654772.561195;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.309;0.69;0.0
freud;1555654773.5892537;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.455;0.544;0.0
freud;1555654774.6193125;nan;nan;nan;0.004;0.044;0.0;0.0;0.0;0.854;0.097;0.0
freud;1555654775.6473715;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.921;0.079;0.0
freud;1555654776.6764302;nan;nan;nan;0.001;0.006;0.0;0.0;0.0;0.923;0.07;0.0
freud;1555654777.7054892;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.855;0.145;0.0
freud;1555654778.733548;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.805;0.195;0.0
freud;1555654779.761607;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.771;0.229;0.0
freud;1555654780.7886655;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.953;0.047;0.0
freud;1555654781.8167243;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.943;0.057;0.0
freud;1555654782.8437831;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.943;0.057;0.0
freud;1555654783.871842;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.887;0.112;0.0
freud;1555654784.8999007;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.96;0.04;0.0
freud;1555654785.9289594;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.922;0.077;0.0
freud;1555654786.9550183;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.814;0.185;0.0
freud;1555654787.982077;nan;nan;nan;0.0;0.0;0.0;0.0;0.003;0.972;0.025;0.0
freud;1555654789.0111358;nan;nan;nan;0.001;0.001;0.0;0.0;0.002;0.843;0.154;0.0
freud;1555654790.0381947;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.574;0.425;0.0
freud;1555654791.0662534;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.781;0.217;0.0
freud;1555654792.095312;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.66;0.34;0.0
freud;1555654793.1253712;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.587;0.413;0.0
freud;1555654794.15343;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.65;0.35;0.0
freud;1555654795.1814888;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.721;0.279;0.0
freud;1555654796.2115476;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.807;0.193;0.0
freud;1555654797.2396066;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.712;0.288;0.0
freud;1555654798.2686653;nan;nan;nan;0.0;0.0;0.0;0.0;0.001;0.794;0.204;0.0
freud;1555654799.2987242;nan;nan;nan;0.0;0.0;0.0;0.0;0.001;0.943;0.056;0.0
freud;1555654800.326783;nan;nan;nan;0.0;0.001;0.0;0.0;0.0;0.994;0.005;0.0
freud;1555654801.3558419;nan;nan;nan;0.001;0.001;0.0;0.0;0.0;0.952;0.046;0.0
freud;1555654802.3849008;nan;nan;nan;0.001;0.001;0.0;0.0;0.0;0.96;0.038;0.0
freud;1555654803.4169598;nan;nan;nan;0.001;0.014;0.0;0.0;0.0;0.954;0.031;0.0
freud;1555654804.4460185;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.873;0.127;0.0
freud;1555654805.4770775;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.943;0.057;0.0
freud;1555654806.5071366;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.916;0.084;0.0
freud;1555654807.5361953;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.906;0.093;0.0
freud;1555654808.5642543;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.691;0.309;0.0
freud;1555654809.593313;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.919;0.081;0.0
freud;1555654810.623372;nan;nan;nan;0.002;0.007;0.001;0.0;0.004;0.935;0.052;0.0
freud;1555654811.6524308;nan;nan;nan;0.0;0.0;0.0;0.0;0.001;0.985;0.014;0.0
freud;1555654812.6824896;nan;nan;nan;0.0;0.0;0.0;0.0;0.337;0.656;0.005;0.001
freud;1555654813.7145488;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.99;0.01;0.0
freud;1555654814.7416074;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.999;0.001;0.0
freud;1555654815.7696662;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.974;0.025;0.0
freud;1555654816.8007252;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.992;0.008;0.0
freud;1555654817.8297844;nan;nan;nan;0.0;0.029;0.0;0.0;0.0;0.955;0.016;0.0
freud;1555654818.8588428;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.988;0.012;0.0
freud;1555654819.889902;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.981;0.018;0.0
freud;1555654820.9209611;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.988;0.012;0.0
freud;1555654821.95402;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.993;0.007;0.0
freud;1555654822.9870791;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.963;0.036;0.0
freud;1555654824.0171382;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.982;0.017;0.0
freud;1555654825.048197;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.991;0.009;0.0
freud;1555654826.0812562;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.988;0.012;0.0
freud;1555654827.1153152;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.972;0.027;0.0
freud;1555654828.1503744;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.984;0.016;0.0
freud;1555654829.1824336;nan;nan;nan;0.008;0.14;0.001;0.0;0.0;0.797;0.054;0.0
freud;1555654830.2154927;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.945;0.055;0.0
freud;1555654831.2485516;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.921;0.078;0.0
freud;1555654832.2816107;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.91;0.089;0.0
freud;1555654833.31567;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.872;0.127;0.0
freud;1555654834.349729;nan;nan;nan;0.001;0.013;0.0;0.0;0.002;0.939;0.045;0.0
freud;1555654835.3827882;nan;nan;nan;0.0;0.0;0.0;0.0;0.001;0.936;0.063;0.0
freud;1555654836.4148471;nan;nan;nan;0.0;0.001;0.0;0.0;0.017;0.923;0.059;0.0
freud;1555654837.443906;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.375;0.624;0.0
freud;1555654838.4759653;nan;nan;nan;0.002;0.038;0.0;0.0;0.0;0.817;0.142;0.0
freud;1555654839.505024;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.627;0.373;0.0
freud;1555654840.537083;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.961;0.038;0.0
freud;1555654841.568142;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.943;0.057;0.0
freud;1555654842.600201;nan;nan;nan;0.0;0.0;0.0;0.0;0.041;0.919;0.039;0.0
freud;1555654843.6342602;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.73;0.269;0.0
freud;1555654844.6683192;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.341;0.659;0.0
freud;1555654845.6993783;nan;nan;nan;0.001;0.002;0.0;0.0;0.0;0.428;0.569;0.0
freud;1555654846.728437;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.636;0.363;0.0
freud;1555654847.7574959;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.773;0.226;0.0
freud;1555654848.7875547;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.87;0.13;0.0
freud;1555654849.8156137;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.75;0.249;0.0
freud;1555654850.8466725;nan;nan;nan;0.002;0.463;0.001;0.0;0.0;0.527;0.007;0.0
freud;1555654851.8797317;nan;nan;nan;0.001;0.005;0.0;0.0;0.0;0.956;0.038;0.0
freud;1555654852.9127908;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.972;0.028;0.0
freud;1555654853.94485;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.975;0.025;0.0
freud;1555654854.977909;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.969;0.031;0.0
freud;1555654856.0139682;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.97;0.03;0.0
freud;1555654857.056028;nan;nan;nan;0.005;0.15;0.001;0.0;0.0;0.785;0.059;0.0
freud;1555654858.0880868;nan;nan;nan;0.001;0.006;0.0;0.0;0.0;0.887;0.105;0.0
freud;1555654859.120146;nan;nan;nan;0.001;0.001;0.0;0.0;0.0;0.917;0.081;0.0
freud;1555654860.1522048;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.97;0.03;0.0
freud;1555654861.184264;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.997;0.003;0.0
freud;1555654862.216323;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.994;0.005;0.0
freud;1555654863.2483819;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.987;0.012;0.0
freud;1555654864.2794409;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.978;0.021;0.0
freud;1555654865.3105;nan;nan;nan;0.0;0.001;0.0;0.0;0.0;0.985;0.014;0.0
freud;1555654866.3405588;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.988;0.011;0.0
freud;1555654867.3716178;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.986;0.013;0.0
freud;1555654868.401677;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.987;0.013;0.0
freud;1555654869.4327357;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.993;0.006;0.0
freud;1555654870.4637947;nan;nan;nan;0.0;0.001;0.0;0.0;0.0;0.987;0.012;0.0
freud;1555654871.4948537;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.984;0.016;0.0
freud;1555654872.5259125;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.96;0.039;0.0
freud;1555654873.5559716;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.967;0.033;0.0
freud;1555654874.5880306;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.967;0.032;0.0
freud;1555654875.6190894;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.992;0.008;0.0
freud;1555654876.6511486;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.982;0.018;0.0
freud;1555654877.6832078;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.982;0.018;0.0
freud;1555654878.7142665;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.946;0.054;0.0
freud;1555654879.7443254;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.984;0.016;0.0
freud;1555654880.7763846;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.981;0.019;0.0
freud;1555654881.8054433;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.982;0.018;0.0
freud;1555654882.8345022;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.972;0.028;0.0
freud;1555654883.867561;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.944;0.056;0.0
freud;1555654884.9006202;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.72;0.279;0.0
freud;1555654885.9306793;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.812;0.188;0.0
freud;1555654886.9657385;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.844;0.155;0.0
freud;1555654887.9987977;nan;nan;nan;0.001;0.013;0.0;0.0;0.0;0.931;0.055;0.0
freud;1555654889.0298564;nan;nan;nan;0.0;0.001;0.0;0.0;0.0;0.796;0.203;0.0
freud;1555654890.0619156;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.893;0.107;0.0
freud;1555654891.0929747;nan;nan;nan;0.001;0.088;0.0;0.0;0.001;0.863;0.047;0.0
freud;1555654892.1250334;nan;nan;nan;0.0;0.003;0.0;0.0;0.0;0.866;0.131;0.0
freud;1555654893.1580927;nan;nan;nan;0.0;0.001;0.0;0.0;0.0;0.816;0.183;0.0
freud;1555654894.1911519;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.79;0.209;0.0
freud;1555654895.222211;nan;nan;nan;0.0;0.001;0.0;0.0;0.0;0.626;0.373;0.0
freud;1555654896.25727;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.687;0.312;0.0
freud;1555654897.290329;nan;nan;nan;0.0;0.008;0.0;0.0;0.001;0.674;0.316;0.0
freud;1555654898.323388;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.424;0.575;0.0
freud;1555654899.3584473;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.603;0.397;0.0
freud;1555654900.3915064;nan;nan;nan;0.0;0.001;0.0;0.0;0.0;0.768;0.231;0.0
freud;1555654901.4255657;nan;nan;nan;0.0;0.001;0.0;0.0;0.0;0.586;0.412;0.0
freud;1555654902.4586246;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.569;0.431;0.0
freud;1555654903.4906836;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.516;0.483;0.0
freud;1555654904.5237427;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.605;0.394;0.0
freud;1555654905.557802;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.684;0.316;0.0
freud;1555654906.590861;nan;nan;nan;0.002;0.25;0.001;0.0;0.003;0.674;0.07;0.0
freud;1555654907.6239202;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.652;0.348;0.0
freud;1555654908.6499789;nan;nan;nan;0.0;0.001;0.0;0.0;0.001;0.946;0.052;0.0
freud;1555654909.6770375;nan;nan;nan;0.0;0.002;0.0;0.0;0.001;0.957;0.04;0.0
freud;1555654910.7040963;nan;nan;nan;0.0;0.001;0.0;0.0;0.0;0.959;0.04;0.0
freud;1555654911.731155;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.973;0.026;0.0
freud;1555654912.758214;nan;nan;nan;0.0;0.086;0.0;0.0;0.384;0.528;0.002;0.0
freud;1555654913.7852726;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.988;0.011;0.0
freud;1555654914.811331;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.956;0.043;0.0
freud;1555654915.83839;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.935;0.064;0.0
freud;1555654916.8644485;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.855;0.144;0.0
freud;1555654917.8905072;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.81;0.19;0.0
freud;1555654918.9165661;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.852;0.147;0.0
freud;1555654919.9436247;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.851;0.149;0.0
freud;1555654920.9696834;nan;nan;nan;0.0;0.0;0.0;0.0;0.003;0.954;0.043;0.0
freud;1555654921.9957423;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.818;0.181;0.0
freud;1555654923.022801;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.869;0.13;0.0
freud;1555654924.0508597;nan;nan;nan;0.0;0.0;0.0;0.0;0.0;0.897;0.103;0.0
inc;nan;0.0;106;7405;0.0;0.0;0.0;0.0;0.0;0.906;0.093;0.0
inc;nan;100.0;106;7405;0.0;0.0;0.0;0.0;0.0;0.984;0.016;0.0
inc;nan;120.0;106;7405;0.0;0.0;0.0;0.0;0.0;0.983;0.017;0.0
inc;nan;140.0;106;7405;0.0;0.0;0.0;0.0;0.0;0.978;0.022;0.0
inc;nan;160.0;106;7405;0.0;0.0;0.0;0.0;0.0;0.974;0.026;0.0
inc;nan;180.0;106;7405;0.0;0.0;0.0;0.0;0.0;0.976;0.023;0.0
inc;nan;20.0;106;7405;0.0;0.0;0.0;0.0;0.0;0.926;0.073;0.0
inc;nan;200.0;106;7405;0.0;0.0;0.0;0.0;0.0;0.951;0.048;0.0
inc;nan;220.0;106;7405;0.0;0.0;0.0;0.0;0.0;0.983;0.017;0.0
inc;nan;240.0;106;7405;0.0;0.0;0.0;0.0;0.0;0.954;0.045;0.0
inc;nan;260.0;106;7405;0.0;0.0;0.0;0.0;0.0;0.917;0.083;0.0
inc;nan;280.0;106;7405;0.0;0.0;0.0;0.0;0.0;0.975;0.025;0.0
inc;nan;300.0;106;7405;0.0;0.0;0.0;0.0;0.0;0.973;0.027;0.0
inc;nan;320.0;106;7405;0.0;0.0;0.0;0.0;0.0;0.977;0.023;0.0
inc;nan;340.0;106;7405;0.0;0.0;0.0;0.0;0.0;0.976;0.024;0.0
inc;nan;40.0;106;7405;0.0;0.0;0.0;0.0;0.0;0.986;0.013;0.0
inc;nan;60.0;106;7405;0.0;0.0;0.0;0.0;0.0;0.982;0.018;0.0
inc;nan;80.0;106;7405;0.0;0.0;0.0;0.0;0.0;0.965;0.034;0.0
inc;nan;-1.0;106;7405;0.0;0.0;0.0;0.0;0.0;0.982;0.018;0.0
inc;nan;0.0;109;3261;0.0;0.0;0.0;0.0;0.0;0.973;0.027;0.0
inc;nan;100.0;109;3261;0.0;0.0;0.0;0.0;0.0;0.935;0.065;0.0
inc;nan;120.0;109;3261;0.0;0.0;0.0;0.0;0.0;0.962;0.038;0.0
inc;nan;140.0;109;3261;0.0;0.0;0.0;0.0;0.0;0.908;0.092;0.0
inc;nan;160.0;109;3261;0.0;0.0;0.0;0.0;0.0;0.93;0.069;0.0
inc;nan;180.0;109;3261;0.0;0.0;0.0;0.0;0.0;0.904;0.095;0.0
